,TSM-PS12(5),TSM-AS10(11),TSM-AS34(6),TSM-PS20(6),TSM-PS19(5),TSM-AS20(11),TSM-AS19(11),TSM-AS27(5),TSM-AS18(11),TSM-AS11(11),TSM-AS17(11),TSM-AS35(5),TSM-AS12(11),TSM-PS33(5),TSM-PS27(5),TSM-AS33(5),TSM-AS39(5),TSM-AS36(5),TSM-AS30(5),TSM-AS29(5),TSM-AS5(11),TSM-AS37(5),TSM-AS31(5),TSM-PS32(5),PRM1,PRM2,PRM3,PRM4,PRM5,PRM6,PRM7,PRM8,PRM9,PRM10,PRM11,PRM12,PRM13,PRM14,PRM15,PRM16,PRM17,PRM18,PRM19,PRM20,PRM21,PRM22,PRM23,PRM24
114,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351,74.6351
115,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001,70.94810000000001
116,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005,57.480900000000005
117,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516,59.2516
118,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025,75.8025
119,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231,74.1231
120,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216,60.9216
121,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004,60.280300000000004
122,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176,74.5176
123,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374,69.374
124,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006,57.279300000000006
125,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554,59.3554
126,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489,74.0489
127,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255,70.3255
128,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273,59.9273
129,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994,61.275499999999994
130,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292,73.5292
131,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416,73.4416
132,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739,61.8739
133,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179,67.179
134,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232,78.3232
135,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735,69.735
136,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779,60.4779
137,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999,69.13499999999999
138,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001,80.56110000000001
139,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999,68.43299999999999
140,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996,57.465199999999996
141,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996,61.719899999999996
142,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748,75.2748
143,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999,65.44069999999999
144,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116,56.8116
145,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572,65.5572
146,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076,77.2076
147,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756,65.8756
148,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999,56.87429999999999
149,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942,64.3942
150,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212,78.1212
